49.08977341887725,307
11.702490349595395,56
19.24606844814123,146
14.024708313590928,56
33.86523751724698,147
38.40071994266636,242
8.495132862853694,31
37.45755423575774,186
32.97317860232102,165
49.29176062408832,197
13.97850306880455,49
29.03087010374228,120
7.712579733269154,69
45.77178896560755,387
2.731146185955613,33
29.71441820522661,173
16.044578231451712,71
42.31569305338466,207
15.487572347927635,60
42.5806572747626,212
17.75597168267158,95
33.0974547495368,296
47.106023075008174,288
13.003003858138829,90
46.638611917250614,266
29.119870386195366,150
1.3340412605419072,18
14.35621623097708,134
6.6899530669705225,23
2.7336101273649938,17
25.382225440363413,107
28.64198520052721,91
17.650830536113293,157
13.831801975894276,85
48.17781282741673,212
43.336175261262866,130
49.525875689176715,206
40.17753211470247,334
36.4028128740293,214
26.786035263325747,128
42.599768069965585,215
27.8902462829801,168
41.332810742386606,262
33.23287167228476,148
43.20909472953775,283
23.45608116797947,91
2.0482710847192998,26
24.29341216998242,93
39.68401379157292,129
46.167545752199814,214
15.548544383818342,47
25.591089036429782,145
17.857243500863575,82
38.41632501677509,96
45.52071493466746,186
18.775796997440253,79
27.61688945186024,165
42.61986698874001,207
34.976616645285,129
19.18415127505896,105
7.105951362185758,28
20.382135894779964,92
26.628656531163266,342
9.070499876001515,53
32.84536886138362,90
31.468891147775622,93
31.052772411994045,150
16.729277071225546,135
12.554201696625745,48
22.505756803756494,160
5.905614996135733,55
38.827297648851,284
33.89264895519707,295
21.43331399061399,112
15.418719162523853,98
38.042533408965575,126
45.29722817138332,167
44.644127926707746,221
9.63735915932984,67
18.133545273242056,34
43.12581509079876,194
49.43098148021093,238
34.371252655224716,228
41.824793887013676,132
37.68242984246071,172
47.559296933335794,270
38.37956397493989,192
47.77829210054949,236
32.800165885292564,122
21.18246400260695,94
12.529416045012532,61
20.96016349506924,136
47.21641400486731,199
26.957626690460344,190
47.38417280570031,242
22.565207456899962,113
47.857168853423246,237
12.50863986665216,83
11.690712982951268,50
4.789651382658255,51
2.2896261521315187,26
15.52673030806585,107
28.964848484754313,108
22.250708850321345,94
46.91615898397069,245
41.94040116627843,319
26.96538976767303,44
23.786305553805253,109
3.1635875711789385,24
9.422802409307263,33
31.84049026688591,153
23.732234322302947,77
38.525201466729875,259
14.2395957784627,76
44.599193830856876,188
46.78846536678688,253
5.204475785451246,34
3.3032465570728475,38
8.211578854699741,50
15.76724544865743,75
39.246487139940676,84
30.2258548591401,165
36.490678396824805,160
20.081493894677273,156
14.90926882381065,78
12.84836959490734,67
30.027185367986988,112
1.6938195542081202,13
2.3090618273135077,29
27.33649534943321,161
26.112113460009688,120
11.295687587541137,88
1.2438511396024143,16
18.98724901031823,107
28.512092276902834,165
17.877224555646286,37
43.26537287693488,153
47.06283641427695,395
6.924191985076689,22
2.53545116724998,8
8.351621464348092,44
6.698635169884359,37
0.407019156939481,12
36.075035376449925,154
27.21451557705541,170
17.597811954102493,130
32.153789812039925,221
38.76394590901655,188
20.181896230572594,87
38.82957529740094,150
7.625655519829455,59
15.875668849612278,63
1.9130521697679037,8
37.42218334377409,205
2.6106536059183005,21
42.85819026715762,176
45.627604795796074,236
34.94883177737,194
8.97466075330926,46
43.46428705728948,274
6.04227725168921,47
30.77182183706657,111
39.50342078142454,226
28.595553732478095,201
19.668622636410994,88
25.30788243728148,214
24.046964451493448,135
25.2624707545544,101
19.432444187869592,152
17.346240106924927,85
16.077241487536142,90
36.823511767788396,218
38.68078088910328,213
46.26463592810535,129
1.9459592126785608,22
41.957344469327495,345
41.95240480483577,191
4.27086664801668,38
28.70426182963518,138
22.161429580228543,64
21.610083126419234,90
33.70837996361683,225
48.16923970049166,314
49.284694383009054,138
37.06258944668937,149
32.28293564873106,109
19.792100550849156,62
18.94319281110972,127
41.42602489759912,135
12.641879555726154,50
48.250970531550365,275
34.166377426229374,174
31.050345555380844,258
30.156266126065756,137
5.82640690463,59
7.918678468472429,84
16.703656319780237,78
42.292326090444334,219
33.46948598599814,368
27.434807476894974,102
3.825687517669718,43
27.293229964136202,155
7.744264152124836,69
16.83323919214179,78
14.374024132239427,61
29.26249351092155,219
38.585903842811796,345
47.02892884618246,479
34.425183397878335,219
30.336852553065484,130
48.89498462077434,380
10.79816376933863,99
28.789696278045295,52
45.407460031749814,291
12.286933403201095,94
47.916309982650674,267
28.938555820093413,120
30.468720482822665,140
16.89402821605833,51
0.36572756869542866,10
33.696821026391376,183
46.30704632906637,164
9.335450914253796,68
25.271028533917296,89
30.100533877417835,172
4.179033738421389,45
22.935652283055695,117
8.301538274602716,56
26.370318651969082,116
41.67057258739265,284
5.63708439729369,65
32.895519744362524,92
44.82051463926291,244
2.728818035322378,21
40.44655501878255,210
33.03403219695548,216
1.3149303365485143,23
27.697610618117896,95
2.533553397601196,20
36.64233619684385,135
37.831607810927515,191
34.98482068967114,171
3.5061288376029065,28
13.38202165223189,158
9.20537096370989,52
27.906170941791565,83
23.707726746623802,43
2.9904397047287423,24
25.915061447707632,124
9.243486675182266,68
21.71188612957676,105
22.74483708371803,71
35.80498240633884,129
36.15400000942398,248
4.822079882148122,61
6.65057604323136,64
6.578881195228703,54
27.800918419679377,90
14.465839409385218,81
1.8286266638358528,7
42.36396891615223,170
